Long,Lat,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4
-124.0,41.5,0.0001441132554384813,0.00011986818542820418,9.970201316611318e-05,8.292852202280048e-05,6.897694064742615e-05,5.73725202690237e-05,4.77203839966823e-05,3.969208648803272e-05,3.301443950403546e-05,2.7460214660166925e-05,2.2840411695003895e-05,1.8997826798585516e-05,1.5801704442629707e-05,1.314328504489847e-05,1.0932108297482128e-05,9.092931647491243e-06,7.563171116438113e-06,6.290771755877235e-06,5.232436047941182e-06,4.352150741672605e-06,3.6199613038918257e-06,3.010952659867063e-06,2.5044013388870193e-06,2.083070297740119e-06,1.732622420369009e-06,1.4411325543848124e-06,1.198681854282042e-06,9.970201316611313e-07,8.292852202280049e-07,6.897694064742614e-07,5.73725202690237e-07,4.772038399668229e-07,3.969208648803273e-07,3.3014439504035453e-07,2.746021466016692e-07,2.284041169500389e-07,1.8997826798585513e-07,1.580170444262971e-07,1.3143285044898468e-07
-124.0,42.0,0.00010807785627904051,8.989524508474149e-05,7.477160829384572e-05,6.219231461332617e-05,5.1729314446237215e-05,4.3026569399235604e-05,3.578794191006751e-05,2.976711349655278e-05,2.4759206445191032e-05,2.0593810830036323e-05,1.7129186014611634e-05,1.4247436193359924e-05,1.1850501276754142e-05,9.856817637716457e-06,8.198543819813329e-06,6.819251723681797e-06,5.6720065278739505e-06,4.717769536151602e-06,3.924069754252039e-06,3.2638990801998755e-06,2.714793021154447e-06,2.2580664633262674e-06,1.878177884653788e-06,1.5622003151265739e-06,1.2993816260461174e-06,1.0807785627904055e-06,8.989524508474149e-07,7.477160829384573e-07,6.219231461332615e-07,5.172931444623721e-07,4.302656939923559e-07,3.5787941910067514e-07,2.976711349655278e-07,2.4759206445191037e-07,2.0593810830036315e-07,1.7129186014611635e-07,1.4247436193359923e-07,1.1850501276754142e-07,9.856817637716454e-08
-124.0,42.5,5.584971290993291e-05,4.645376802137381e-05,3.863856101611187e-05,3.213815529996172e-05,2.673135315432558e-05,2.223417118487946e-05,1.8493578066502202e-05,1.5382288331739834e-05,1.2794430092052159e-05,1.064194344265957e-05,8.851582994922548e-06,7.362426039457669e-06,6.123799261284431e-06,5.093554385585441e-06,4.2366339943162e-06,3.52387865773988e-06,2.9310346125913816e-06,2.4379284055171043e-06,2.0277805100337374e-06,1.686634364875911e-06,1.402881365851324e-06,1.1668658919071872e-06,9.70556777212586e-07,8.072739654848186e-07,6.714612358286404e-07,5.58497129099329e-07,4.6453768021373834e-07,3.863856101611185e-07,3.213815529996173e-07,2.673135315432558e-07,2.2234171184879446e-07,1.84935780665022e-07,1.538228833173983e-07,1.279443009205216e-07,1.0641943442659566e-07,8.851582994922546e-08,7.362426039457672e-08,6.123799261284429e-08,5.09355438558544e-08
-124.0,43.0,2.2612478519755965e-05,1.8808240564319265e-05,1.564401303049627e-05,1.3012123250718105e-05,1.0823012723649392e-05,9.0021898565709e-06,7.4876953718642164e-06,6.227993751461885e-06,5.180219562078931e-06,4.308718951809213e-06,3.583836321836844e-06,2.9809052276489515e-06,2.47940898096923e-06,2.062282558536996e-06,1.7153319109656411e-06,1.426750951547586e-06,1.1867197470466658e-06,9.870704877298682e-07,8.210094735568687e-07,6.828859382819174e-07,5.679997811256997e-07,4.7244164080059927e-07,3.9295984226049334e-07,3.2684975866827603e-07,2.718617864831073e-07,2.2612478519755964e-07,1.880824056431926e-07,1.5644013030496274e-07,1.3012123250718104e-07,1.0823012723649396e-07,9.002189856570895e-08,7.487695371864217e-08,6.227993751461885e-08,5.180219562078931e-08,4.3087189518092114e-08,3.583836321836845e-08,2.980905227648951e-08,2.4794089809692303e-08,2.0622825585369964e-08
-124.0,43.5,8.60154510129477e-06,7.154453600540583e-06,5.9508153089766306e-06,4.949672564083529e-06,4.116958309510104e-06,3.424336776801207e-06,2.848239283669996e-06,2.369062237411562e-06,1.970500129971244e-06,1.6389906343267593e-06,1.3632530309620933e-06,1.1339044850932955e-06,9.431406628681426e-07,7.844702366498298e-07,6.524939223374292e-07,5.427208053951415e-07,4.514155031450467e-07,3.754710633913223e-07,3.1230322652176887e-07,2.5976250917865634e-07,2.1606104390110196e-07,1.797117479310511e-07,1.4947772096645062e-07,1.24330152693369e-07,1.0341331754691902e-07,8.601545101294771e-08,7.15445360054058e-08,5.9508153089766313e-08,4.949672564083529e-08,4.116958309510106e-08,3.4243367768012065e-08,2.848239283669996e-08,2.3690622374115622e-08,1.9705001299712438e-08,1.638990634326759e-08,1.363253030962093e-08,1.1339044850932957e-08,9.431406628681426e-09,7.844702366498296e-09
-124.0,44.0,1.0478529615948003e-05,8.715661325999441e-06,7.2493713113726956e-06,6.029764460420728e-06,5.015339619903366e-06,4.171577787789996e-06,3.469767288938559e-06,2.8860267159598755e-06,2.4004924641935313e-06,1.996642667979249e-06,1.6607350359050523e-06,1.3813392284382921e-06,1.1489479150289662e-06,9.556532533845955e-07,7.94877757880642e-07,6.611505272442755e-07,5.499210540038351e-07,4.574044095748763e-07,3.80452416445364e-07,3.164465362483771e-07,2.6320876562509576e-07,2.1892751508568916e-07,1.82095975803869e-07,1.514608354006832e-07,1.2597963482642248e-07,1.0478529615948001e-07,8.71566132599944e-08,7.249371311372696e-08,6.029764460420728e-08,5.015339619903364e-08,4.171577787789996e-08,3.469767288938559e-08,2.8860267159598763e-08,2.400492464193532e-08,1.9966426679792487e-08,1.660735035905053e-08,1.3813392284382921e-08,1.148947915028966e-08,9.556532533845955e-09
-124.0,44.5,1.342983532845325e-05,1.1170450364280104e-05,9.291176006850656e-06,7.728063656350952e-06,6.427923328980898e-06,5.346513752356148e-06,4.447036431401027e-06,3.69888379828644e-06,3.076597539811332e-06,2.5590023657107305e-06,2.128485474469378e-06,1.7703971072802906e-06,1.4725521584104656e-06,1.2248155404877268e-06,1.0187572008815062e-06,8.473653265721066e-07,7.048077780252016e-07,5.862335754130271e-07,4.876078497082058e-07,4.0557454366963514e-07,3.373422116477067e-07,2.805890298259896e-07,2.3338379030577791e-07,1.9412018068423704e-07,1.6146213376434427e-07,1.3429835328453251e-07,1.1170450364280104e-07,9.291176006850656e-08,7.72806365635095e-08,6.427923328980898e-08,5.346513752356149e-08,4.44703643140103e-08,3.698883798286441e-08,3.076597539811333e-08,2.5590023657107296e-08,2.128485474469378e-08,1.7703971072802904e-08,1.4725521584104654e-08,1.2248155404877265e-08
-124.0,45.0,5.5974180928316e-06,4.655729515791898e-06,3.8724671298632395e-06,3.2209778622349586e-06,2.6790926926491454e-06,2.2283722433200763e-06,1.853479303298292e-06,1.5416569349307254e-06,1.282294378685317e-06,1.0665660144649777e-06,8.871309671526951e-07,7.378833924530365e-07,6.137446809996185e-07,5.104905918778101e-07,4.246075746150343e-07,3.5317319677069795e-07,2.9375667226204203e-07,2.443361577382912e-07,2.0322996433526443e-07,1.6903932106540212e-07,1.406007838604589e-07,1.1694663727754361e-07,9.727197716064447e-08,8.090730573960664e-08,6.729576667309609e-08,5.597418092831601e-08,4.655729515791897e-08,3.872467129863238e-08,3.220977862234958e-08,2.6790926926491438e-08,2.228372243320076e-08,1.8534793032982924e-08,1.5416569349307252e-08,1.2822943786853169e-08,1.066566014464978e-08,8.871309671526953e-09,7.3788339245303656e-09,6.137446809996186e-09,5.104905918778102e-09
-124.0,45.5,4.035769528178991e-06,3.356806932595696e-06,2.792070380154708e-06,2.3223429871380714e-06,1.9316407697197313e-06,1.6066688045441258e-06,1.3363689046694873e-06,1.1115432306353878e-06,9.245413873005058e-07,7.690000409290261e-07,6.396263686867988e-07,5.320180475109313e-07,4.425133425200775e-07,3.6806655857233873e-07,3.0614443018248524e-07,2.5463984631146225e-07,2.1180019758250872e-07,1.7616773141116212e-07,1.4652993710052504e-07,1.218782923322376e-07,1.0137394879977676e-07,8.431917733730497e-08,7.013363698772738e-08,5.8334618515893864e-08,4.852062283517237e-08,4.035769528178992e-08,3.356806932595698e-08,2.792070380154708e-08,2.322342987138071e-08,1.9316407697197315e-08,1.6066688045441264e-08,1.336368904669488e-08,1.1115432306353875e-08,9.245413873005057e-09,7.69000040929026e-09,6.396263686867988e-09,5.320180475109312e-09,4.425133425200775e-09,3.680665585723388e-09
-124.0,46.0,6.997510878313725e-06,5.820275997336088e-06,4.841094684544902e-06,4.026647178693088e-06,3.34921924421258e-06,2.7857592253860483e-06,2.317093596078948e-06,1.9272745112038827e-06,1.6030371098501866e-06,1.3333481928140975e-06,1.1090307313849194e-06,9.224515725540911e-07,7.672618054369484e-07,6.381805728240016e-07,5.308154762655204e-07,4.415130821806496e-07,3.672345863452642e-07,3.0545242490022003e-07,2.5406426029536725e-07,2.1132144721226357e-07,1.7576952420676083e-07,1.4619872196236322e-07,1.216028010368941e-07,1.0114480352633738e-07,8.412858351405098e-08,6.997510878313724e-08,5.8202759973360885e-08,4.8410946845449014e-08,4.0266471786930883e-08,3.3492192442125795e-08,2.7857592253860495e-08,2.3170935960789477e-08,1.927274511203882e-08,1.6030371098501863e-08,1.3333481928140971e-08,1.109030731384919e-08,9.22451572554091e-09,7.67261805436948e-09,6.381805728240015e-09
-124.0,46.5,1.677099593070994e-05,1.3949506755071924e-05,1.1602694310336221e-05,9.650700864789415e-06,8.027103268381288e-06,6.676653721411545e-06,5.55339868307116e-06,4.619115809787037e-06,3.8420131980432305e-06,3.1956473960354855e-06,2.658023718977285e-06,2.2108478337022694e-06,1.8389031425794926e-06,1.5295329927702043e-06,1.2722101274119567e-06,1.0581783059602707e-06,8.801543743793913e-07,7.320805281905029e-07,6.08918056055331e-07,5.064759786468412e-07,4.2126837000067776e-07,3.5039576740215797e-07,2.914465054331274e-07,2.424146444587215e-07,2.0163171878739836e-07,1.6770995930709936e-07,1.3949506755071925e-07,1.1602694310336224e-07,9.650700864789417e-08,8.027103268381288e-08,6.676653721411542e-08,5.5533986830711603e-08,4.619115809787038e-08,3.8420131980432306e-08,3.195647396035486e-08,2.6580237189772845e-08,2.2108478337022702e-08,1.838903142579493e-08,1.5295329927702044e-08
-124.0,47.0,3.53396895637228e-05,2.939427337191595e-05,2.44490918492359e-05,2.0335868828180354e-05,1.6914638929383347e-05,1.4068983769554883e-05,1.1702071085983092e-05,9.73335875150686e-06,8.095855159874677e-06,6.733839042717515e-06,5.600963332029408e-06,4.6586783953196826e-06,3.874919912277838e-06,3.2230179908526836e-06,2.6807896108273996e-06,2.229783672140121e-06,1.8546532669965011e-06,1.5426333879208408e-06,1.2831065788453526e-06,1.0672415677552512e-06,8.876928677823517e-07,7.383507662800936e-07,6.141334198693282e-07,5.108139278658053e-07,4.248765192417271e-07,3.5339689563722806e-07,2.9394273371915957e-07,2.444909184923589e-07,2.0335868828180352e-07,1.6914638929383346e-07,1.4068983769554885e-07,1.1702071085983092e-07,9.733358751506856e-08,8.095855159874679e-08,6.733839042717516e-08,5.600963332029407e-08,4.658678395319682e-08,3.874919912277838e-08,3.223017990852685e-08
-124.0,47.5,5.018706673084638e-05,4.174378365686253e-05,3.47209667584885e-05,2.887964244984704e-05,2.4021040323308084e-05,1.9979831087723387e-05,1.66184996087881e-05,1.382266585865023e-05,1.1497192719596397e-05,9.562948380411225e-06,7.95411402631381e-06,6.6159438455317454e-06,5.5029024041370475e-06,4.577114864690948e-06,3.8070783074610664e-06,3.1665898172981036e-06,2.6338546996076157e-06,2.1907449180324843e-06,1.8221822445409687e-06,1.5156251798514315e-06,1.2606421119717562e-06,1.0485564369016962e-06,8.721512552070225e-07,7.254238192690623e-07,6.033812511073435e-07,5.018706673084639e-07,4.174378365686253e-07,3.47209667584885e-07,2.887964244984705e-07,2.4021040323308095e-07,1.9979831087723387e-07,1.6618499608788098e-07,1.3822665858650225e-07,1.1497192719596398e-07,9.562948380411225e-08,7.954114026313808e-08,6.615943845531744e-08,5.502902404137046e-08,4.577114864690946e-08
-124.0,48.0,4.652114388086961e-05,3.8694602028110604e-05,3.218476818170797e-05,2.677012404106886e-05,2.226641924073976e-05,1.85204009639337e-05,1.540459839768872e-05,1.2812987019042443e-05,1.0657378363974097e-05,8.864421209496588e-06,7.37310441723325e-06,6.132681118630352e-06,5.1009420014237875e-06,4.242778737278603e-06,3.5289896376524902e-06,2.935285723485446e-06,2.4414643344083714e-06,2.0307215853448946e-06,1.689080638459586e-06,1.404916085899868e-06,1.1685583007187092e-06,9.719644578719303e-07,8.084448235217664e-07,6.724351151114174e-07,5.593071665736087e-07,4.652114388086961e-07,3.869460202811059e-07,3.2184768181707963e-07,2.677012404106886e-07,2.2266419240739746e-07,1.852040096393369e-07,1.5404598397688725e-07,1.2812987019042442e-07,1.0657378363974096e-07,8.86442120949659e-08,7.373104417233251e-08,6.132681118630357e-08,5.1009420014237855e-08,4.2427787372786025e-08
-123.5,38.5,8.853972721878324e-05,7.364413744275888e-05,6.125452621561905e-05,5.094929453091959e-05,4.237777791701246e-05,3.524830017639887e-05,2.931825901101079e-05,2.4385865675494627e-05,2.0283279729739164e-05,1.6870897100154307e-05,1.4032601074000823e-05,1.1671809221431934e-05,9.708187893741982e-06,8.074919078234636e-06,6.716425089585286e-06,5.586479057633412e-06,4.646630952139738e-06,3.864899258062133e-06,3.2146831854253594e-06,2.673857004782447e-06,2.224017388056399e-06,1.8498570902935364e-06,1.5386441096446639e-06,1.2797884231358347e-06,1.0644816453835562e-06,8.853972721878321e-07,7.364413744275886e-07,6.125452621561904e-07,5.094929453091959e-07,4.2377777917012455e-07,3.5248300176398864e-07,2.931825901101079e-07,2.4385865675494634e-07,2.0283279729739168e-07,1.68708971001543e-07,1.403260107400082e-07,1.1671809221431938e-07,9.708187893741978e-08,8.074919078234636e-08
-123.5,39.0,0.0002620484769264982,0.0002179624319615166,0.00018129325510726806,0.00015079316252183389,0.00012542428865553717,0.00010432337882939259,8.677240697899638e-05,7.217414442787107e-05,6.003183865404766e-05,4.993230850660995e-05,4.153188533863529e-05,3.4544717514227e-05,2.8733044480513745e-05,2.3899105503637777e-05,1.9878410191949575e-05,1.653414118334129e-05,1.3752499592929427e-05,1.1438831060460337e-05,9.514405240419035e-06,7.91373758095456e-06,6.582360229203191e-06,5.474968776526052e-06,4.553880667908929e-06,3.7877529407546567e-06,3.1505156758140172e-06,2.6204847692649827e-06,2.1796243196151662e-06,1.8129325510726806e-06,1.5079316252183387e-06,1.254242886555372e-06,1.0432337882939261e-06,8.677240697899637e-07,7.217414442787107e-07,6.003183865404767e-07,4.993230850660995e-07,4.153188533863527e-07,3.4544717514226997e-07,2.873304448051374e-07,2.3899105503637775e-07
-123.5,39.5,0.0004069533912392494,0.0003384890872431154,0.0002815429589818376,0.0002341772348239857,0.00019478014000861798,0.00016201106376964033,0.000134754932675861,0.00011208427096491363,9.322763594061097e-05,7.754337023863704e-05,6.449776589699164e-05,5.364690499222137e-05,4.462155199960319e-05,3.7114590554976195e-05,3.087057171011096e-05,2.5677023200399008e-05,2.135721746819724e-05,1.776415978222073e-05,1.4775584569132892e-05,1.2289795897401125e-05,1.0222207016864512e-05,8.502461456743091e-06,7.072039403621989e-06,5.882266183183861e-06,4.892655895170772e-06,4.069533912392493e-06,3.3848908724311532e-06,2.8154295898183755e-06,2.3417723482398563e-06,1.9478014000861803e-06,1.6201106376964026e-06,1.3475493267586103e-06,1.1208427096491364e-06,9.322763594061094e-07,7.754337023863705e-07,6.449776589699167e-07,5.364690499222134e-07,4.4621551999603195e-07,3.711459055497617e-07
-123.5,40.0,0.0006994027485251314,0.0005817378666146682,0.0004838684829402304,0.00040246427436643013,0.0003347552032359436,0.00027843724949566884,0.00023159401745568046,0.0001926315121544718,0.00016022391366754237,0.00013326844612167386,0.00011084786537259038,9.219923865143447e-05,7.66879863261653e-05,6.378628865279579e-05,5.305512398391063e-05,4.412933006317165e-05,3.67051779674567e-05,3.0530037362415686e-05,2.5393778984512907e-05,2.1121625232226662e-05,1.7568202743122406e-05,1.461259456205718e-05,1.2154226749965947e-05,1.0109445471808864e-05,8.408670479223155e-06,6.9940274852513155e-06,5.8173786661466814e-06,4.838684829402303e-06,4.024642743664301e-06,3.347552032359436e-06,2.784372494956688e-06,2.3159401745568047e-06,1.926315121544717e-06,1.602239136675424e-06,1.332684461216739e-06,1.1084786537259043e-06,9.219923865143449e-07,7.668798632616527e-07,6.378628865279579e-07
-123.5,40.5,0.0007068028767803829,0.0005878930253387664,0.0004889881202731136,0.0004067226033633176,0.00033829712532636733,0.00028138329564544363,0.00023404442944798353,0.0001946696755845366,0.000161919184866,0.00013467851174487187,0.00011202070669995476,9.317476543335073e-05,7.749939426807079e-05,6.4461188537462e-05,5.3616481234133654e-05,4.4596246647267475e-05,3.7093542169479205e-05,3.085306441650017e-05,2.5662461239956513e-05,2.1345105597013484e-05,1.775408550972041e-05,1.476720517454125e-05,1.2282826240060567e-05,1.021640987648555e-05,8.497639602320043e-06,7.0680287678038315e-06,5.878930253387664e-06,4.889881202731137e-06,4.0672260336331754e-06,3.3829712532636727e-06,2.8138329564544363e-06,2.3404442944798353e-06,1.9466967558453657e-06,1.6191918486599998e-06,1.3467851174487192e-06,1.1202070669995475e-06,9.317476543335077e-07,7.749939426807077e-07,6.4461188537462e-07
-123.5,41.0,0.0004385237162851979,0.000364748137998733,0.00030338428716490846,0.00025234405974771,0.00020989064792442558,0.00017457943547903454,0.00014520884934019688,0.00012077946107913293,0.00010045997984461686,8.355897155567481e-05,6.950132539354525e-05,5.780868472291661e-05,4.808316937605351e-05,3.999383835283433e-05,3.3265425900443914e-05,2.7668975963753434e-05,2.3014051849943335e-05,1.9142254662999975e-05,1.5921833816618336e-05,1.3243204532254101e-05,1.1015217758920905e-05,9.162059037617632e-06,7.620668784469151e-06,6.338596209054443e-06,5.272214694312961e-06,4.385237162851978e-06,3.6474813799873314e-06,3.033842871649084e-06,2.523440597477098e-06,2.0989064792442553e-06,1.7457943547903454e-06,1.4520884934019687e-06,1.207794610791329e-06,1.0045997984461685e-06,8.355897155567481e-07,6.950132539354527e-07,5.78086847229166e-07,4.808316937605352e-07,3.999383835283435e-07
-123.5,41.5,0.00018662947892691937,0.00015523164005201581,0.0001291160542277617,0.00010739405629330869,8.932648506875104e-05,7.429853425034363e-05,6.179882888950362e-05,5.140202716088266e-05,4.2754343870672176e-05,3.55615143499027e-05,2.9578779423953453e-05,2.4602557032119252e-05,2.0463515616248547e-05,1.70208108859353e-05,1.4157293885576853e-05,1.1775524144389392e-05,9.794454342205885e-06,8.146672295312809e-06,6.776106847655745e-06,5.636120174265423e-06,4.687920585067987e-06,3.8992424927230615e-06,3.2432486689455976e-06,2.6976167356871805e-06,2.2437798673114294e-06,1.8662947892691956e-06,1.5523164005201593e-06,1.2911605422776168e-06,1.073940562933087e-06,8.932648506875104e-07,7.42985342503436e-07,6.17988288895036e-07,5.140202716088268e-07,4.2754343870672163e-07,3.5561514349902683e-07,2.957877942395346e-07,2.460255703211925e-07,2.0463515616248542e-07,1.70208108859353e-07
